,page,text,x1,y1,x2,y2,x3,y3,x4,y4,line_no,isHeader,isFooter
542,12,stl AustLll AustLll AustLll,0.2967,10.1033,4.2267,9.84,4.2533,10.4233,0.3133,10.5833,38.0,False,True
543,12,Retrieved from AustLll on 20 January 2021 at 21:25:20 Verify version,0.59,10.6033,8.0067,10.5967,8.0033,10.78,0.59,10.7833,39.0,False,True
588,13,stl AustLll AustLll AustLll,0.2967,10.1033,4.2267,9.8367,4.2567,10.4233,0.3133,10.5833,44.0,False,True
589,13,Retrieved from AustLll on 20 January 2021 at 21:25:20 Verify version,0.59,10.6033,8.0067,10.5967,8.0033,10.78,0.59,10.7833,45.0,False,True
633,14,stl AustLll AustLll AustLll,0.2967,10.1033,4.2267,9.84,4.2533,10.4233,0.3133,10.5833,43.0,False,True
634,14,Retrieved from AustLll on 20 January 2021 at 21:25:20 Verify version,0.59,10.6033,8.0067,10.5967,8.0033,10.78,0.59,10.7833,44.0,False,True
679,15,stl AustLll AustLll AustLll,0.2967,10.1033,4.2267,9.8367,4.2533,10.4233,0.3133,10.5833,44.0,False,True
680,15,Retrieved from AustLll on 20 January 2021 at 21:25:20 Verify version,0.59,10.6033,8.0067,10.5967,8.0033,10.78,0.59,10.7833,45.0,False,True
724,16,stl AustLll AustLll AustL !!,0.2967,10.1067,4.2267,9.8367,4.2567,10.4233,0.3133,10.5867,43.0,False,True
725,16,Retrieved from AustLll on 20 January 2021 at 21:25:20 Verify version,0.59,10.6033,8.0067,10.5967,8.0033,10.78,0.59,10.7833,44.0,False,True
770,17,stl AustLll AustLll AustLll,0.2967,10.1033,4.2267,9.84,4.2533,10.4233,0.3133,10.5833,44.0,False,True
771,17,Retrieved from AustLll on 20 January 2021 at 21:25:20 Verify version,0.59,10.6033,8.0067,10.5967,8.0033,10.78,0.59,10.7833,45.0,False,True
817,18,stl AustLll AustLll AustLll,0.2967,10.1033,4.2267,9.84,4.2533,10.4233,0.3133,10.5833,45.0,False,True
818,18,Retrieved from AustLll on 20 January 2021 at 21:25:20 Verify version,0.59,10.6033,8.0067,10.5967,8.0033,10.78,0.59,10.7833,46.0,False,True
861,19,stl AustLll AustLll AustLll,0.2967,10.1033,4.2267,9.84,4.2533,10.4233,0.3133,10.5833,42.0,False,True
862,19,Retrieved from AustLll on 20 January 2021 at 21:25:20 Verify version,0.59,10.6033,8.0067,10.5967,8.0033,10.78,0.59,10.7833,43.0,False,True
903,20,stl AustLll AustLll AustLll,0.2967,10.1033,4.2267,9.84,4.2533,10.4233,0.3133,10.5833,40.0,False,True
904,20,Retrieved from AustLll on 20 January 2021 at 21:25:20 Verify version,0.59,10.6033,8.0067,10.5967,8.0033,10.78,0.59,10.7833,41.0,False,True
948,21,stL AustLll AustLll AustLll,0.3267,10.11,4.2167,9.8433,4.2433,10.4133,0.3433,10.57,43.0,False,True
949,21,Retrieved from AustLll on 20 January 2021 at 21:25:20 Verify version,0.59,10.6033,8.0067,10.6033,8.0033,10.78,0.59,10.78,44.0,False,True
991,22,stl AustLll AustLll AustLll,0.2967,10.1033,4.2267,9.84,4.2533,10.4233,0.3133,10.5833,41.0,False,True
992,22,Retrieved from AustLll on 20 January 2021 at 21:25:20 Verify version,0.59,10.6033,8.0067,10.5967,8.0033,10.78,0.59,10.7833,42.0,False,True
1021,23,stl AustLll AustLll AustLll,0.2967,10.1033,4.2267,9.84,4.2533,10.4233,0.3133,10.5833,28.0,False,True
1022,23,Retrieved from AustLll on 20 January 2021 at 21:25:20 Verify version,0.59,10.6033,8.0067,10.5967,8.0033,10.78,0.59,10.7833,29.0,False,True
1047,24,stl AustLll AustLll AustLll,0.2967,10.1033,4.2267,9.84,4.2533,10.4233,0.3133,10.5833,24.0,False,True
1048,24,Retrieved from AustLll on 20 January 2021 at 21:25:20 Verify version,0.59,10.6033,8.0067,10.5967,8.0033,10.78,0.59,10.7833,25.0,False,True
29,0,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,29.0,False,True
30,0,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,30.0,False,True
65,1,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,34.0,False,True
66,1,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,35.0,False,True
99,2,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,32.0,False,True
100,2,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,33.0,False,True
128,3,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,27.0,False,True
129,3,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,28.0,False,True
173,4,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,43.0,False,True
174,4,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,44.0,False,True
217,5,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,42.0,False,True
218,5,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,43.0,False,True
262,6,1,1.0124,10.3797,1.0368,10.3797,1.0368,10.4431,1.0124,10.4431,43.0,False,True
265,6,stL. AustLll AustLll AustL,0.01,10.761,3.9469,10.5277,3.9736,11.1044,0.02,11.2444,46.0,False,True
266,6,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,47.0,False,True
313,7,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,46.0,False,True
314,7,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,47.0,False,True
359,8,tl AustLll AustLll AustL,0.0333,10.761,3.9469,10.5277,3.9736,11.1044,0.0433,11.2444,44.0,False,True
360,8,Retrieved from AustLII on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,45.0,False,True
407,9,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,46.0,False,True
408,9,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,47.0,False,True
458,10,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,49.0,False,True
459,10,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,50.0,False,True
507,11,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,47.0,False,True
508,11,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,48.0,False,True
549,12,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,40.0,False,True
550,12,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,41.0,False,True
600,13,tl AustLll AustLll AustL,0.0333,10.7644,3.9569,10.5177,3.9869,11.0977,0.0433,11.2444,49.0,False,True
601,13,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,50.0,False,True
645,14,stL. AustLll AustLll AustLl,0.0067,10.7577,3.9603,10.5177,3.9869,11.0977,0.02,11.2444,43.0,False,True
646,14,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,44.0,False,True
692,15,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,45.0,False,True
693,15,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,46.0,False,True
738,16,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,44.0,False,True
739,16,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,45.0,False,True
785,17,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,45.0,False,True
786,17,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,46.0,False,True
835,18,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2444,48.0,False,True
836,18,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,49.0,False,True
885,19,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,48.0,False,True
886,19,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,49.0,False,True
931,20,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,44.0,False,True
932,20,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,45.0,False,True
980,21,stL. AustLll AustLll AustL,0.01,10.761,3.9469,10.5277,3.9736,11.1044,0.02,11.2444,47.0,False,True
981,21,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,48.0,False,True
1033,22,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,51.0,False,True
1034,22,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,52.0,False,True
1080,23,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,45.0,False,True
1081,23,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,46.0,False,True
1131,24,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,49.0,False,True
1132,24,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,50.0,False,True
1179,25,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,46.0,False,True
1180,25,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,47.0,False,True
1217,26,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,36.0,False,True
1218,26,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,37.0,False,True
1255,27,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,36.0,False,True
1256,27,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,37.0,False,True
1289,28,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,32.0,False,True
1290,28,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,33.0,False,True
1326,29,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,35.0,False,True
1327,29,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,36.0,False,True
1362,30,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,34.0,False,True
1363,30,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,35.0,False,True
1406,31,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,42.0,False,True
1407,31,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,43.0,False,True
1454,32,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,46.0,False,True
1455,32,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,47.0,False,True
1502,33,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,46.0,False,True
1503,33,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,47.0,False,True
1551,34,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,47.0,False,True
1552,34,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,48.0,False,True
1595,35,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,42.0,False,True
1596,35,Retrieved from AustLll on 20 January 2021 at 21:25:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,43.0,False,True
18,0,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5172,3.9703,11.0905,0.0233,11.2272,18.0,False,True
19,0,Retrieved from AustLII on 20 January 2021 at 21:25:10 Verify version,0.2734,11.2672,8.0039,11.2639,8.0039,11.4372,0.2734,11.4405,19.0,False,True
37,1,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5172,3.9703,11.0905,0.0233,11.2272,17.0,False,True
38,1,Retrieved from AustLII on 20 January 2021 at 21:25:10 Verify version,0.2734,11.2672,8.0039,11.2639,8.0039,11.4372,0.2734,11.4405,18.0,False,True
73,2,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5172,3.9703,11.0905,0.0233,11.2272,34.0,False,True
74,2,Retrieved from AustLII on 20 January 2021 at 21:25:10 Verify version,0.2734,11.2672,8.0039,11.2639,8.0039,11.4372,0.2734,11.4405,35.0,False,True
117,3,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5172,3.9703,11.0905,0.0233,11.2272,42.0,False,True
118,3,Retrieved from AustLII on 20 January 2021 at 21:25:10 Verify version,0.2734,11.2672,8.0039,11.2639,8.0039,11.4372,0.2734,11.4405,43.0,False,True
160,4,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5172,3.9703,11.0905,0.0233,11.2272,41.0,False,True
161,4,Retrieved from AustLII on 20 January 2021 at 21:25:10 Verify version,0.2734,11.2672,8.0039,11.2639,8.0039,11.4372,0.2734,11.4405,42.0,False,True
198,5,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5172,3.9703,11.0905,0.0233,11.2272,36.0,False,True
199,5,Retrieved from AustLII on 20 January 2021 at 21:25:10 Verify version,0.2734,11.2672,8.0039,11.2639,8.0039,11.4372,0.2734,11.4405,37.0,False,True
245,6,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5172,3.9703,11.0905,0.0233,11.2272,45.0,False,True
246,6,Retrieved from AustLII on 20 January 2021 at 21:25:10 Verify version,0.2734,11.2672,8.0039,11.2639,8.0039,11.4372,0.2734,11.4405,46.0,False,True
289,7,tl AustLll AustLll AustL !!,0.03,10.7305,4.1069,10.4338,4.1369,11.0472,0.05,11.2205,42.0,False,True
290,7,Retrieved from AustLII on 20 January 2021 at 21:25:10 Verify version,0.2734,11.2672,8.0039,11.2639,8.0039,11.4372,0.2734,11.4405,43.0,False,True
314,8,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5172,3.9703,11.0905,0.0233,11.2272,23.0,False,True
315,8,Retrieved from AustLII on 20 January 2021 at 21:25:10 Verify version,0.2734,11.2672,8.0039,11.2639,8.0039,11.4372,0.2734,11.4405,24.0,False,True
336,9,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5172,3.9703,11.0905,0.0233,11.2272,20.0,False,True
337,9,Retrieved from AustLII on 20 January 2021 at 21:25:10 Verify version,0.2734,11.2672,8.0039,11.2639,8.0039,11.4372,0.2734,11.4405,21.0,False,True
30,0,Retrieved from AustLll on 20 January 2021 at 21:25:07 Verify version,0.2734,11.2672,8.0039,11.2639,8.0039,11.4339,0.2734,11.4372,30.0,False,True
52,1,2,6.9498,11.0467,7.0226,11.0467,7.0226,11.1594,6.9498,11.1594,21.0,False,True
53,1,Retrieved from AustLll on 20 January 2021 at 21:25:07 Verify version,0.2734,11.2672,8.0039,11.2639,8.0039,11.4339,0.2734,11.4372,22.0,False,True
90,2,Retrieved from AustLll on 20 January 2021 at 21:25:07 Verify version,0.2734,11.2672,8.0039,11.2639,8.0039,11.4339,0.2734,11.4372,36.0,False,True
140,3,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5138,3.9703,11.0905,0.0233,11.2272,49.0,False,True
141,3,2,7.2104,11.0467,7.2833,11.0467,7.2833,11.1594,7.2104,11.1594,50.0,False,True
142,3,Retrieved from AustLll on 20 January 2021 at 21:25:07 Verify version,0.2734,11.2672,8.0039,11.2639,8.0039,11.4339,0.2734,11.4372,51.0,False,True
188,4,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5138,3.9703,11.0905,0.0233,11.2272,45.0,False,True
189,4,3,7.2138,11.0467,7.2764,11.0467,7.2764,11.1612,7.2138,11.1612,46.0,False,True
190,4,Retrieved from AustLll on 20 January 2021 at 21:25:07 Verify version,0.2734,11.2672,8.0039,11.2639,8.0039,11.4339,0.2734,11.4372,47.0,False,True
240,5,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5138,3.9703,11.0905,0.0233,11.2272,49.0,False,True
241,5,4,7.2096,11.0467,7.2844,11.0467,7.2844,11.1594,7.2096,11.1594,50.0,False,True
242,5,Retrieved from AustLll on 20 January 2021 at 21:25:07 Verify version,0.2734,11.2672,8.0039,11.2639,8.0039,11.4339,0.2734,11.4372,51.0,False,True
291,6,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5138,3.9703,11.0905,0.0233,11.2272,48.0,False,True
292,6,5,7.2149,11.049,7.2793,11.049,7.2793,11.1612,7.2149,11.1612,49.0,False,True
293,6,Retrieved from AustLll on 20 January 2021 at 21:25:07 Verify version,0.2734,11.2672,8.0039,11.2639,8.0039,11.4339,0.2734,11.4372,50.0,False,True
339,7,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5138,3.9703,11.0905,0.0233,11.2272,45.0,False,True
340,7,6,7.2141,11.0467,7.2838,11.0467,7.2838,11.1612,7.2141,11.1612,46.0,False,True
341,7,Retrieved from AustLll on 20 January 2021 at 21:25:07 Verify version,0.2734,11.2672,8.0039,11.2639,8.0039,11.4339,0.2734,11.4372,47.0,False,True
389,8,7,7.2131,11.049,7.2829,11.049,7.2829,11.1615,7.2131,11.1615,47.0,False,True
390,8,Retrieved from AustLII on 20 January 2021 at 21:25:07 Verify version,0.2634,11.2672,8.0039,11.2672,8.0039,11.4339,0.2634,11.4339,48.0,False,True
441,9,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5138,3.9703,11.0905,0.0233,11.2272,50.0,False,True
442,9,8,7.2171,11.0467,7.2806,11.0467,7.2806,11.1612,7.2171,11.1612,51.0,False,True
443,9,Retrieved from AustLll on 20 January 2021 at 21:25:07 Verify version,0.2734,11.2672,8.0039,11.2639,8.0039,11.4339,0.2734,11.4372,52.0,False,True
490,10,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5138,3.9703,11.0905,0.0233,11.2272,46.0,False,True
491,10,9,7.2136,11.0467,7.2831,11.0467,7.2831,11.1615,7.2136,11.1615,47.0,False,True
492,10,Retrieved from AustLll on 20 January 2021 at 21:25:07 Verify version,0.2734,11.2672,8.0039,11.2639,8.0039,11.4339,0.2734,11.4372,48.0,False,True
539,11,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5138,3.9703,11.0905,0.0233,11.2272,46.0,False,True
540,11,10,7.1431,11.0467,7.2843,11.0467,7.2843,11.1612,7.1431,11.1612,47.0,False,True
541,11,Retrieved from AustLll on 20 January 2021 at 21:25:07 Verify version,0.2734,11.2672,8.0039,11.2639,8.0039,11.4339,0.2734,11.4372,48.0,False,True
553,12,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5138,3.9703,11.0905,0.0233,11.2272,11.0,False,True
554,12,11,7.1431,11.0467,7.2699,11.0467,7.2699,11.1594,7.1431,11.1594,12.0,False,True
555,12,Retrieved from AustLll on 20 January 2021 at 21:25:07 Verify version,0.2734,11.2672,8.0039,11.2639,8.0039,11.4339,0.2734,11.4372,13.0,False,True
579,13,Retrieved from AustLll on 20 January 2021 at 21:25:07 Verify version,0.2734,11.2672,8.0039,11.2639,8.0039,11.4339,0.2734,11.4372,23.0,False,True
12,0,Must!Il Aust !!! AustLII AustLi,6.1971,8.7542,7.7672,5.8706,8.0139,6.0406,6.5138,8.8908,12.0,False,True
13,0,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,13.0,False,True
14,0,Retrieved from AustLll on 20 January 2021 at 21:25:04 Verify version,0.2767,11.2811,8.0039,11.2777,8.0039,11.4478,0.2767,11.4511,14.0,False,True
34,1,Must!Il Aust !!! AustLII AustLi,6.1971,8.7542,7.7672,5.8706,8.0139,6.0406,6.5138,8.8908,19.0,False,True
35,1,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,20.0,False,True
36,1,Retrieved from AustLll on 20 January 2021 at 21:25:04 Verify version,0.2767,11.2811,8.0039,11.2777,8.0039,11.4478,0.2767,11.4511,21.0,False,True
76,2,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,39.0,False,True
77,2,Retrieved from AustLll on 20 January 2021 at 21:25:04 Verify version,0.2767,11.2811,8.0039,11.2777,8.0039,11.4478,0.2767,11.4511,40.0,False,True
125,3,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,47.0,False,True
126,3,Retrieved from AustLll on 20 January 2021 at 21:25:04 Verify version,0.2767,11.2811,8.0039,11.2777,8.0039,11.4478,0.2767,11.4511,48.0,False,True
174,4,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,47.0,False,True
175,4,Retrieved from AustLll on 20 January 2021 at 21:25:04 Verify version,0.2767,11.2811,8.0039,11.2777,8.0039,11.4478,0.2767,11.4511,48.0,False,True
207,5,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,31.0,False,True
208,5,Retrieved from AustLll on 20 January 2021 at 21:25:04 Verify version,0.2767,11.2811,8.0039,11.2777,8.0039,11.4478,0.2767,11.4511,32.0,False,True
232,6,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,23.0,False,True
233,6,Retrieved from AustLll on 20 January 2021 at 21:25:04 Verify version,0.2767,11.2811,8.0039,11.2777,8.0039,11.4478,0.2767,11.4511,24.0,False,True
23,0,Must!Il Aust !!! AustLII AustLi,6.1971,8.7542,7.7672,5.8706,8.0139,6.0406,6.5138,8.8908,23.0,False,True
24,0,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,24.0,False,True
25,0,Retrieved from AustLII on 20 January 2021 at 21:25:03 Verify version,0.2767,11.2811,8.0039,11.2777,8.0039,11.4478,0.2767,11.4511,25.0,False,True
47,1,Must!Il Aust !!! AustLII AustLi,6.1971,8.7542,7.7672,5.8706,8.0139,6.0406,6.5138,8.8908,21.0,False,True
48,1,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,22.0,False,True
49,1,Retrieved from AustLII on 20 January 2021 at 21:25:03 Verify version,0.2767,11.2811,8.0039,11.2777,8.0039,11.4478,0.2767,11.4511,23.0,False,True
91,2,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,41.0,False,True
92,2,Retrieved from AustLII on 20 January 2021 at 21:25:03 Verify version,0.2767,11.2811,8.0039,11.2777,8.0039,11.4478,0.2767,11.4511,42.0,False,True
137,3,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,44.0,False,True
138,3,Retrieved from AustLII on 20 January 2021 at 21:25:03 Verify version,0.2767,11.2811,8.0039,11.2777,8.0039,11.4478,0.2767,11.4511,45.0,False,True
188,4,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,49.0,False,True
189,4,Retrieved from AustLII on 20 January 2021 at 21:25:03 Verify version,0.2767,11.2811,8.0039,11.2777,8.0039,11.4478,0.2767,11.4511,50.0,False,True
240,5,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,50.0,False,True
241,5,Retrieved from AustLII on 20 January 2021 at 21:25:03 Verify version,0.2767,11.2811,8.0039,11.2777,8.0039,11.4478,0.2767,11.4511,51.0,False,True
294,6,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,52.0,False,True
295,6,Retrieved from AustLII on 20 January 2021 at 21:25:03 Verify version,0.2767,11.2811,8.0039,11.2777,8.0039,11.4478,0.2767,11.4511,53.0,False,True
344,7,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,48.0,False,True
345,7,Retrieved from AustLII on 20 January 2021 at 21:25:03 Verify version,0.2767,11.2811,8.0039,11.2777,8.0039,11.4478,0.2767,11.4511,49.0,False,True
399,8,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,53.0,False,True
400,8,Retrieved from AustLII on 20 January 2021 at 21:25:03 Verify version,0.2767,11.2811,8.0039,11.2777,8.0039,11.4478,0.2767,11.4511,54.0,False,True
